GENE,Lt_node,Lt_paralog,Lt_event,St_node
0001,'3_0',0,Leaf,'3'
0001,'1_0',0,Leaf,'1'
0001,'2_0',0,Leaf,'2'
0001,3,0,Sp,3
0001,4,0,Sp,4
0001,'Lost-5_0',0,Loss,5
0001,'15_0',0,Leaf,'15'
0001,'22_0',0,Leaf,'22'
0001,8,0,Sp,8
0001,'19_0',0,Leaf,'19'
0001,'19_2',2,Leaf,'19'
0001,11,0,Dup,'19'
0001,12,0,Sp,10
0001,'Lost-10_1',1,Loss,10
0001,14,0,Dup,10
0001,'9_0',0,Leaf,'9'
0001,'11_0',0,Leaf,'11'
0001,17,0,Sp,13
0001,'21_0',0,Leaf,'21'
0001,19,0,Sp,15
0001,'25_0',0,Leaf,'25'
0001,21,0,Sp,17
0001,'6_0',0,Leaf,'6'
0001,23,0,Sp,19
0001,24,0,Sp,20
0001,25,0,Sp,21
0001,'4_0',0,Leaf,'4'
0001,'7_0',0,Leaf,'7'
0001,28,0,Sp,24
0001,'4_3',3,Leaf,'4'
0001,'7_3',3,Leaf,'7'
0001,31,3,Sp,24
0001,32,0,Dup,24
0001,33,0,Sp,25
0001,'13_0',0,Leaf,'13'
0001,'Lost-27_0',0,Loss,27
0001,36,0,Sp,28
0001,'Lost-29_0',0,Loss,29
0001,'10_0',0,Leaf,'10'
0001,39,0,Sp,31
0001,'23_0',0,Leaf,'23'
0001,'17_0',0,Leaf,'17'
0001,42,0,Sp,34
0001,43,0,Sp,35
0001,44,0,Sp,36
0001,'18_0',0,Leaf,'18'
0001,'14_0',0,Leaf,'14'
0001,47,0,Sp,39
0001,'20_0',0,Leaf,'20'
0001,'24_0',0,Leaf,'24'
0001,50,0,Sp,42
0001,51,0,Sp,43
0001,52,0,Sp,44
0001,'8_0',0,Leaf,'8'
0001,54,0,Sp,46
0001,55,0,Sp,47
0001,56,0,Sp,48
0002,'3_0',0,Leaf,'3'
0002,'1_0',0,Leaf,'1'
0002,'2_0',0,Leaf,'2'
0002,3,0,Sp,3
0002,4,0,Sp,4
0002,'12_0',0,Leaf,'12'
0002,'15_0',0,Leaf,'15'
0002,'22_0',0,Leaf,'22'
0002,8,0,Sp,8
0002,'19_0',0,Leaf,'19'
0002,10,0,Sp,10
0002,'9_0',0,Leaf,'9'
0002,'11_0',0,Leaf,'11'
0002,13,0,Sp,13
0002,'21_0',0,Leaf,'21'
0002,15,0,Sp,15
0002,'25_0',0,Leaf,'25'
0002,17,0,Sp,17
0002,'6_0',0,Leaf,'6'
0002,19,0,Sp,19
0002,20,0,Sp,20
0002,21,0,Sp,21
0002,'Lost-24_0',0,Loss,24
0002,23,0,Sp,25
0002,'Lost-26_0',0,Loss,26
0002,'16_0',0,Leaf,'16'
0002,26,0,Sp,28
0002,'5_0',0,Leaf,'5'
0002,'5_1',1,Leaf,'5'
0002,29,0,Dup,'5'
0002,'Lost-30_0',0,Loss,30
0002,31,0,Sp,31
0002,'Lost-34_0',0,Loss,34
0002,'23_2',2,Leaf,'23'
0002,'17_2',2,Leaf,'17'
0002,35,2,Sp,34
0002,36,0,Dup,34
0002,37,0,Sp,35
0002,38,0,Sp,36
0002,'18_0',0,Leaf,'18'
0002,'14_0',0,Leaf,'14'
0002,41,0,Sp,39
0002,'20_0',0,Leaf,'20'
0002,'24_0',0,Leaf,'24'
0002,44,0,Sp,42
0002,45,0,Sp,43
0002,46,0,Sp,44
0002,'8_0',0,Leaf,'8'
0002,48,0,Sp,46
0002,49,0,Sp,47
0002,50,0,Sp,48
0003,'Lost-4_0',0,Loss,4
0003,'Lost-25_0',0,Loss,25
0003,'13_0',0,Leaf,'13'
0003,'16_0',0,Leaf,'16'
0003,4,0,Sp,28
0003,'Lost-29_0',0,Loss,29
0003,'10_0',0,Leaf,'10'
0003,7,0,Sp,31
0003,'23_0',0,Leaf,'23'
0003,'17_0',0,Leaf,'17'
0003,10,0,Sp,34
0003,11,0,Sp,35
0003,12,0,Sp,36
0003,'18_0',0,Leaf,'18'
0003,'14_0',0,Leaf,'14'
0003,15,0,Sp,39
0003,'20_0',0,Leaf,'20'
0003,'24_0',0,Leaf,'24'
0003,18,0,Sp,42
0003,19,0,Sp,43
0003,20,0,Sp,44
0003,'Lost-45_0',0,Loss,45
0003,22,0,Sp,46
0003,23,0,Sp,47
0003,24,0,Sp,48
0004,'Lost-4_0',0,Loss,4
0004,'12_0',0,Leaf,'12'
0004,'15_0',0,Leaf,'15'
0004,'22_0',0,Leaf,'22'
0004,4,0,Sp,8
0004,'19_0',0,Leaf,'19'
0004,6,0,Sp,10
0004,'9_0',0,Leaf,'9'
0004,'11_0',0,Leaf,'11'
0004,9,0,Sp,13
0004,'21_0',0,Leaf,'21'
0004,11,0,Sp,15
0004,'25_0',0,Leaf,'25'
0004,13,0,Sp,17
0004,'6_0',0,Leaf,'6'
0004,15,0,Sp,19
