GENE,Lt_node,Lt_paralog,Lt_event,St_node
0001,'1_0',0,Leaf,'1'
0001,'9_0',0,Leaf,'9'
0001,'24_0',0,Leaf,'24'
0001,'Lost-3_0',0,Loss,3
0001,4,0,Sp,4
0001,'18_0',0,Leaf,'18'
0001,'6_0',0,Leaf,'6'
0001,7,0,Sp,7
0001,8,0,Sp,8
0001,9,0,Sp,9
0001,'23_0',0,Leaf,'23'
0001,11,0,Sp,11
0001,'3_0',0,Leaf,'3'
0001,'8_0',0,Leaf,'8'
0001,'15_0',0,Leaf,'15'
0001,'Lost-15_0',0,Loss,15
0001,16,0,Sp,16
0001,'19_0',0,Leaf,'19'
0001,'13_0',0,Leaf,'13'
0001,'4_0',0,Leaf,'4'
0001,20,0,Sp,20
0001,21,0,Sp,21
0001,22,0,Sp,22
0001,23,0,Sp,23
0001,24,0,Sp,24
0001,25,0,Sp,25
0001,'14_0',0,Leaf,'14'
0001,'22_0',0,Leaf,'22'
0001,28,0,Sp,28
0001,'25_0',0,Leaf,'25'
0001,30,0,Sp,30
0001,'10_0',0,Leaf,'10'
0001,32,0,Sp,32
0001,'2_0',0,Leaf,'2'
0001,'21_0',0,Leaf,'21'
0001,35,0,Sp,35
0001,'16_0',0,Leaf,'16'
0001,37,0,Sp,37
0001,'12_0',0,Leaf,'12'
0001,'7_0',0,Leaf,'7'
0001,40,0,Sp,40
0001,'20_0',0,Leaf,'20'
0001,'17_0',0,Leaf,'17'
0001,43,0,Sp,43
0001,44,0,Sp,44
0001,45,0,Sp,45
0001,46,0,Sp,46
0001,47,0,Sp,47
0001,48,0,Sp,48
0002,'1_0',0,Leaf,'1'
0002,'9_0',0,Leaf,'9'
0002,'9_1',1,Leaf,'9'
0002,3,0,Dup,'9'
0002,'24_0',0,Leaf,'24'
0002,'5_0',0,Leaf,'5'
0002,6,0,Sp,4
0002,'18_0',0,Leaf,'18'
0002,'6_0',0,Leaf,'6'
0002,9,0,Sp,7
0002,10,0,Sp,8
0002,11,0,Sp,9
0002,'23_0',0,Leaf,'23'
0002,13,0,Sp,11
0002,'3_0',0,Leaf,'3'
0002,'8_0',0,Leaf,'8'
0002,'15_0',0,Leaf,'15'
0002,'11_0',0,Leaf,'11'
0002,18,0,Sp,16
0002,'19_0',0,Leaf,'19'
0002,'13_0',0,Leaf,'13'
0002,'4_0',0,Leaf,'4'
0002,22,0,Sp,20
0002,23,0,Sp,21
0002,24,0,Sp,22
0002,25,0,Sp,23
0002,26,0,Sp,24
0002,27,0,Sp,25
0002,'14_0',0,Leaf,'14'
0002,'22_0',0,Leaf,'22'
0002,30,0,Sp,28
0002,'Lost-29_0',0,Loss,29
0002,32,0,Sp,30
0002,'10_0',0,Leaf,'10'
0002,'10_2',2,Leaf,'10'
0002,35,0,Dup,'10'
0002,36,0,Sp,32
0002,'2_0',0,Leaf,'2'
0002,'21_0',0,Leaf,'21'
0002,39,0,Sp,35
0002,'2_3',3,Leaf,'2'
0002,'21_3',3,Leaf,'21'
0002,42,3,Sp,35
0002,43,0,Dup,35
0002,'16_0',0,Leaf,'16'
0002,45,0,Sp,37
0002,'12_0',0,Leaf,'12'
0002,'7_0',0,Leaf,'7'
0002,48,0,Sp,40
0002,'20_0',0,Leaf,'20'
0002,'17_0',0,Leaf,'17'
0002,51,0,Sp,43
0002,52,0,Sp,44
0002,53,0,Sp,45
0002,54,0,Sp,46
0002,55,0,Sp,47
0002,56,0,Sp,48
0003,'1_0',0,Leaf,'1'
0003,'9_0',0,Leaf,'9'
0003,'24_0',0,Leaf,'24'
0003,'5_0',0,Leaf,'5'
0003,4,0,Sp,4
0003,'18_0',0,Leaf,'18'
0003,'6_0',0,Leaf,'6'
0003,7,0,Sp,7
0003,8,0,Sp,8
0003,9,0,Sp,9
0003,'23_0',0,Leaf,'23'
0003,11,0,Sp,11
0003,'3_0',0,Leaf,'3'
0003,'3_1',1,Leaf,'3'
0003,14,0,Dup,'3'
0003,'Lost-13_0',0,Loss,13
0003,'15_0',0,Leaf,'15'
0003,'11_0',0,Leaf,'11'
0003,18,0,Sp,16
0003,'19_0',0,Leaf,'19'
0003,'13_0',0,Leaf,'13'
0003,'13_2',2,Leaf,'13'
0003,22,0,Dup,'13'
0003,'4_0',0,Leaf,'4'
0003,24,0,Sp,20
0003,25,0,Sp,21
0003,26,0,Sp,22
0003,27,0,Sp,23
0003,28,0,Sp,24
0003,29,0,Sp,25
0003,'14_0',0,Leaf,'14'
0003,'22_0',0,Leaf,'22'
0003,32,0,Sp,28
0003,'Lost-29_0',0,Loss,29
0003,34,0,Sp,30
0003,'Lost-31_0',0,Loss,31
0003,36,0,Sp,32
0003,'2_0',0,Leaf,'2'
0003,'21_0',0,Leaf,'21'
0003,39,0,Sp,35
0003,'16_0',0,Leaf,'16'
0003,'16_3',3,Leaf,'16'
0003,42,0,Dup,'16'
0003,43,0,Sp,37
0003,'12_0',0,Leaf,'12'
0003,'7_0',0,Leaf,'7'
0003,46,0,Sp,40
0003,'20_0',0,Leaf,'20'
0003,'17_0',0,Leaf,'17'
0003,49,0,Sp,43
0003,50,0,Sp,44
0003,51,0,Sp,45
0003,52,0,Sp,46
0003,53,0,Sp,47
0003,54,0,Sp,48
0004,'1_0',0,Leaf,'1'
0004,'1_1',1,Leaf,'1'
0004,2,0,Dup,'1'
0004,'Lost-25_0',0,Loss,25
0004,'14_0',0,Leaf,'14'
0004,'22_0',0,Leaf,'22'
0004,6,0,Sp,28
0004,'14_2',2,Leaf,'14'
0004,'22_2',2,Leaf,'22'
0004,9,2,Sp,28
0004,10,0,Dup,28
0004,'25_0',0,Leaf,'25'
0004,12,0,Sp,30
0004,'10_0',0,Leaf,'10'
0004,14,0,Sp,32
0004,'2_0',0,Leaf,'2'
0004,'21_0',0,Leaf,'21'
0004,17,0,Sp,35
0004,'16_0',0,Leaf,'16'
0004,19,0,Sp,37
0004,'12_0',0,Leaf,'12'
0004,'7_0',0,Leaf,'7'
0004,22,0,Sp,40
0004,'20_0',0,Leaf,'20'
